yardline_100,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,drive,sp,qtr,down,goal_to_go,ydstogo,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,2_length,2_location,air_yards,yards_after_catch,1_location,1_gap,home_timeouts_remaining,away_timeouts_remaining,timeout,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post
9,1,901,901,21,0,3,3,0,3,1,-3,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,7,20,7,20,-13,7,20,-13
81,890,890,890,22,0,4,1,0,10,2,0,1,0,1,0,0,0,1,2,-4,0,0,0,3,3,0,3,3,10,20,20,10,10,20,10,10
81,883,883,883,22,0,4,2,0,10,1,2,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,10,20,20,10,10,20,10,10
79,836,836,836,22,0,4,3,0,8,2,12,1,0,1,0,0,0,1,2,-3,15,0,0,3,2,0,2,3,10,20,20,10,10,20,10,10
67,789,789,789,22,0,4,1,0,10,1,4,1,0,0,0,0,0,0,0,0,0,2,1,3,2,0,2,3,10,20,20,10,10,20,10,10
63,747,747,747,22,0,4,2,0,6,2,0,1,0,1,0,0,0,2,1,28,0,0,0,3,2,0,2,3,10,20,20,10,10,20,10,10
63,742,742,742,22,0,4,3,0,6,2,0,1,0,1,0,0,0,1,2,8,0,0,0,3,2,0,2,3,10,20,20,10,10,20,10,10
75,724,724,724,23,0,4,1,0,10,2,12,0,0,1,0,0,0,1,2,9,3,0,0,3,2,0,3,2,10,20,10,20,-10,10,20,-10
48,703,703,703,23,0,4,1,0,10,2,0,1,0,1,0,0,0,1,1,7,0,0,0,3,2,0,3,2,10,20,10,20,-10,10,20,-10
48,698,698,698,23,0,4,2,0,10,2,-1,1,0,1,0,0,0,1,2,-4,3,0,0,3,2,0,3,2,10,20,10,20,-10,10,20,-10
49,657,657,657,23,0,4,3,0,11,2,16,1,0,1,0,0,0,1,3,10,6,0,0,3,2,0,3,2,10,20,10,20,-10,10,20,-10
33,621,621,621,23,0,4,1,0,10,2,0,1,0,1,0,0,0,1,2,15,0,0,0,3,2,0,3,2,10,20,10,20,-10,10,20,-10
33,615,615,615,23,0,4,2,0,10,2,0,1,0,1,0,0,0,1,2,0,0,0,0,3,2,0,3,2,10,20,10,20,-10,10,20,-10
33,612,612,612,23,0,4,3,0,10,2,0,1,0,1,0,0,0,2,1,33,0,0,0,3,2,0,3,2,10,20,10,20,-10,10,20,-10
78,597,597,597,24,0,4,1,0,10,2,28,1,0,1,0,0,0,2,1,25,3,0,0,3,2,0,2,3,13,20,20,13,7,20,13,7
50,559,559,559,24,0,4,1,0,10,1,6,1,0,0,0,0,0,0,0,0,0,2,3,3,2,0,2,3,13,20,20,13,7,20,13,7
44,514,514,514,24,0,4,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,2,3,3,2,0,2,3,13,20,20,13,7,20,13,7
28,434,434,434,24,0,4,1,0,10,1,6,1,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,3,13,20,20,13,7,20,13,7
22,390,390,390,24,0,4,2,0,4,1,8,1,0,0,0,0,0,0,0,0,0,2,3,3,1,0,1,3,13,20,20,13,7,20,13,7
14,343,343,343,24,0,4,1,0,10,1,-1,0,0,0,0,0,0,0,0,0,0,2,3,3,1,0,1,3,13,20,20,13,7,20,13,7
3,262,262,262,24,1,4,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,1,3,13,26,20,13,7,26,13,13
69,230,230,230,25,0,4,2,0,4,2,16,1,0,1,0,0,0,1,3,12,4,0,0,3,1,0,3,1,13,27,13,27,-14,13,27,-14
53,205,205,205,25,0,4,1,0,10,2,-15,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,3,1,13,27,13,27,-14,13,27,-14
71,194,194,194,25,0,4,2,0,28,2,6,1,0,1,0,0,0,1,2,3,3,0,0,3,1,0,3,1,13,27,13,27,-14,13,27,-14
65,187,187,187,25,0,4,3,0,22,2,0,1,0,1,0,0,0,2,1,54,0,0,0,2,1,1,2,1,13,27,13,27,-14,13,27,-14
65,179,179,179,25,0,4,4,0,22,2,0,1,0,1,0,0,0,2,1,44,0,0,0,2,1,0,2,1,13,27,13,27,-14,13,27,-14
34,170,170,170,26,0,4,1,0,10,1,3,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,2,13,27,27,13,14,27,13,14
31,162,162,162,26,0,4,2,0,7,1,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,13,27,27,13,14,27,13,14
29,120,120,120,26,0,4,3,0,5,1,6,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,13,27,27,13,14,27,13,14
75,900,1800,3600,1,0,1,1,0,10,2,27,0,0,1,0,0,0,2,3,21,6,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
53,846,1746,3546,1,0,1,1,0,15,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0
52,810,1710,3510,1,0,1,2,0,14,2,7,1,0,1,0,0,0,1,3,6,1,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
45,765,1665,3465,1,0,1,3,0,7,2,9,1,0,1,0,0,0,1,3,7,2,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
36,723,1623,3423,1,0,1,1,0,10,2,0,1,0,1,0,0,0,1,2,-5,5,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
36,681,1581,3381,1,0,1,2,0,10,2,0,1,0,1,0,0,0,2,2,19,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
36,675,1575,3375,1,0,1,3,0,10,2,12,1,0,1,0,0,0,1,1,12,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
24,629,1529,3329,1,0,1,1,0,10,2,0,0,0,1,0,0,0,2,2,17,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
24,623,1523,3323,1,0,1,2,0,10,1,-5,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,0,0,0,0,0,0,0,0
29,582,1482,3282,1,0,1,3,0,15,2,11,1,0,1,0,0,0,1,1,11,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
82,567,1467,3267,2,0,1,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,3,0,0,3,-3,0,3,-3
79,530,1430,3230,2,0,1,2,0,7,2,4,1,0,1,0,0,0,1,3,4,0,0,0,3,3,0,3,3,3,0,0,3,-3,0,3,-3
75,494,1394,3194,2,0,1,3,0,3,2,0,1,0,1,0,0,0,1,2,8,0,0,0,3,3,0,3,3,3,0,0,3,-3,0,3,-3
63,473,1373,3173,3,0,1,1,0,10,1,6,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,3,0,3,0,3,3,0,3
57,446,1346,3146,3,0,1,2,0,4,2,6,0,1,1,0,0,0,1,1,4,2,0,0,3,3,0,3,3,3,0,3,0,3,3,0,3
51,404,1304,3104,3,0,1,1,0,10,1,4,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,0,3,0,3,3,0,3
47,364,1264,3064,3,0,1,2,0,6,1,8,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,3,0,3,0,3,3,0,3
39,320,1220,3020,3,0,1,1,0,10,2,29,1,0,1,0,0,0,1,1,0,29,0,0,3,3,0,3,3,3,0,3,0,3,3,0,3
10,287,1187,2987,3,0,1,1,1,10,1,4,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,0,3,0,3,3,0,3
6,248,1148,2948,3,1,1,2,1,6,2,6,0,0,1,0,0,0,1,1,6,0,0,0,3,3,0,3,3,9,0,3,0,3,9,0,9
75,243,1143,2943,4,0,1,1,0,10,2,-2,0,0,1,0,0,0,1,1,-5,3,0,0,3,3,0,3,3,10,0,0,10,-10,0,10,-10
77,221,1121,2921,4,0,1,2,0,12,2,0,1,0,1,0,0,0,1,1,12,0,0,0,3,3,0,3,3,10,0,0,10,-10,0,10,-10
77,216,1116,2916,4,0,1,3,0,12,2,9,1,0,1,0,0,0,1,1,1,8,0,0,3,3,0,3,3,10,0,0,10,-10,0,10,-10
71,168,1068,2868,5,0,1,1,0,10,1,7,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,0,10,0,10,10,0,10
62,78,978,2778,5,0,1,3,0,1,1,-3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,0,10,0,10,10,0,10
79,16,916,2716,6,0,1,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,0,0,10,-10,0,10,-10
79,900,900,2700,6,0,2,2,0,10,2,0,1,0,1,0,0,0,1,1,0,0,0,0,3,3,0,3,3,10,0,0,10,-10,0,10,-10
79,896,896,2696,6,0,2,3,0,10,2,41,1,0,1,0,0,0,2,2,41,0,0,0,3,3,0,3,3,10,0,0,10,-10,0,10,-10
38,858,858,2658,6,0,2,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,10,0,0,10,-10,0,10,-10
38,823,823,2623,6,0,2,2,0,10,2,0,1,0,1,0,0,0,1,2,4,0,0,0,3,3,0,3,3,10,0,0,10,-10,0,10,-10
66,767,767,2567,7,0,2,1,0,10,2,0,0,0,1,0,0,0,1,2,0,0,0,0,3,3,0,3,3,10,3,10,3,7,10,3,7
66,762,762,2562,7,0,2,2,0,10,1,5,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,10,3,10,3,7,10,3,7
61,717,717,2517,7,0,2,3,0,5,2,6,1,0,1,0,0,0,1,3,6,0,0,0,3,3,0,3,3,10,3,10,3,7,10,3,7
55,674,674,2474,7,0,2,1,0,10,2,13,1,0,1,0,0,0,1,2,5,8,0,0,3,3,0,3,3,10,3,10,3,7,10,3,7
42,643,643,2443,7,0,2,1,0,10,1,3,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,3,10,3,7,10,3,7
39,609,609,2409,7,0,2,2,0,7,2,6,1,1,1,0,0,0,1,1,-7,13,0,0,3,3,0,3,3,10,3,10,3,7,10,3,7
33,568,568,2368,7,0,2,3,0,1,2,0,1,1,1,0,0,0,1,1,0,0,0,0,3,3,0,3,3,10,3,10,3,7,10,3,7
33,565,565,2365,7,0,2,4,0,1,2,0,1,0,1,0,0,0,1,1,13,0,0,0,2,3,0,2,3,10,3,10,3,7,10,3,7
67,562,562,2362,8,0,2,1,0,10,2,18,1,0,1,0,0,0,2,1,18,0,0,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
49,532,532,2332,8,0,2,1,0,10,1,-4,1,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,10,3,3,10,-7,3,10,-7
53,496,496,2296,8,0,2,2,0,14,2,0,1,0,1,0,0,0,1,2,6,0,0,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
53,489,489,2289,8,0,2,3,0,14,2,6,1,0,1,0,0,0,1,2,5,1,0,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
88,439,439,2239,9,0,2,1,0,10,1,5,1,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,3,10,3,10,3,7,10,3,7
83,400,400,2200,9,0,2,2,0,5,1,8,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,2,3,10,3,10,3,7,10,3,7
75,356,356,2156,9,0,2,1,0,10,2,5,1,0,1,0,0,0,1,1,-5,10,0,0,2,3,0,2,3,10,3,10,3,7,10,3,7
54,261,261,2061,9,0,2,2,0,9,2,-1,1,0,1,0,0,0,1,1,-3,2,0,0,2,3,0,2,3,10,3,10,3,7,10,3,7
55,217,217,2017,9,0,2,3,0,10,2,0,1,0,1,0,0,0,1,2,12,0,0,0,2,3,0,2,3,10,3,10,3,7,10,3,7
80,202,202,2002,10,0,2,1,0,10,1,10,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,3,2,10,3,3,10,-7,3,10,-7
70,168,168,1968,10,0,2,1,0,10,2,0,1,0,1,0,0,0,1,1,15,0,0,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
70,164,164,1964,10,0,2,2,0,10,2,6,1,0,1,0,0,0,1,3,5,1,0,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
64,126,126,1926,10,0,2,3,0,4,2,0,1,0,1,0,0,0,1,2,5,0,0,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
66,112,112,1912,11,0,2,1,0,10,2,13,1,0,1,0,0,0,1,1,9,4,0,0,2,3,0,2,3,10,3,10,3,7,10,3,7
53,85,85,1885,11,0,2,1,0,10,2,14,1,1,1,0,0,0,1,2,4,10,0,0,2,3,0,2,3,10,3,10,3,7,10,3,7
49,70,70,1870,11,0,2,1,0,20,2,6,1,0,1,0,0,0,1,1,5,1,0,0,2,3,0,2,3,10,3,10,3,7,10,3,7
43,45,45,1845,11,0,2,2,0,14,2,8,1,1,1,0,0,0,1,1,5,3,0,0,2,3,0,2,3,10,3,10,3,7,10,3,7
35,39,39,1839,11,0,2,3,0,6,2,0,1,0,1,0,0,0,2,1,23,0,0,0,1,3,0,1,3,10,3,10,3,7,10,3,7
57,29,29,1829,12,0,2,1,0,10,2,16,1,0,1,0,0,0,1,1,14,2,0,0,1,3,0,3,1,10,3,3,10,-7,3,10,-7
41,24,24,1824,12,0,2,1,0,10,2,6,1,0,1,0,0,0,1,1,6,0,0,0,1,2,0,2,1,10,3,3,10,-7,3,10,-7
35,18,18,1818,12,0,2,2,0,4,2,13,1,0,1,0,0,0,1,3,5,8,0,0,1,1,0,1,1,10,3,3,10,-7,3,10,-7
22,11,11,1811,12,0,2,1,0,10,2,8,1,0,1,0,0,0,1,2,6,2,0,0,1,0,0,0,1,10,3,3,10,-7,3,10,-7
75,900,1800,1800,14,0,3,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,10,6,6,10,-4,6,10,-4
74,862,1762,1762,14,0,3,2,0,9,2,8,1,0,1,0,0,0,1,1,-2,10,0,0,3,3,0,3,3,10,6,6,10,-4,6,10,-4
66,830,1730,1730,14,0,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,6,6,10,-4,6,10,-4
65,789,1689,1689,14,0,3,1,0,10,2,0,0,0,1,0,0,0,1,1,9,0,0,0,3,3,0,3,3,10,6,6,10,-4,6,10,-4
65,783,1683,1683,14,0,3,2,0,10,2,11,1,0,1,0,0,0,1,3,3,8,0,0,3,3,0,3,3,10,6,6,10,-4,6,10,-4
54,746,1646,1646,14,0,3,1,0,10,2,10,1,0,1,0,0,0,1,2,7,3,0,0,3,3,0,3,3,10,6,6,10,-4,6,10,-4
44,721,1621,1621,14,0,3,1,0,10,1,10,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,10,6,6,10,-4,6,10,-4
34,696,1596,1596,14,0,3,1,0,10,1,8,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,10,6,6,10,-4,6,10,-4
26,659,1559,1559,14,0,3,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,10,6,6,10,-4,6,10,-4
25,619,1519,1519,14,0,3,3,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,10,6,6,10,-4,6,10,-4
74,612,1512,1512,15,0,3,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,6,10,6,4,10,6,4
74,569,1469,1469,15,0,3,2,0,10,2,13,0,0,1,0,0,0,1,1,4,9,0,0,3,3,0,3,3,10,6,10,6,4,10,6,4
61,534,1434,1434,15,0,3,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,10,6,10,6,4,10,6,4
58,491,1391,1391,15,0,3,2,0,7,2,-1,0,0,1,0,0,0,1,1,-6,5,0,0,3,3,0,3,3,10,6,10,6,4,10,6,4
59,449,1349,1349,15,0,3,3,0,8,2,0,1,0,1,0,0,0,1,2,2,0,0,0,3,3,0,3,3,10,6,10,6,4,10,6,4
79,438,1338,1338,16,0,3,1,0,10,2,0,1,0,1,0,0,0,1,2,14,0,0,0,3,3,0,3,3,10,6,6,10,-4,6,10,-4
79,433,1333,1333,16,0,3,2,0,10,1,9,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,10,6,6,10,-4,6,10,-4
70,396,1296,1296,16,0,3,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,6,6,10,-4,6,10,-4
68,365,1265,1265,16,0,3,1,0,10,2,14,0,0,1,0,0,0,1,2,13,1,0,0,3,3,0,3,3,10,6,6,10,-4,6,10,-4
54,339,1239,1239,16,0,3,1,0,10,1,-2,0,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,6,6,10,-4,6,10,-4
56,302,1202,1202,16,0,3,2,0,12,2,0,1,0,1,0,0,0,1,2,9,0,0,0,3,3,0,3,3,10,6,6,10,-4,6,10,-4
56,298,1198,1198,16,0,3,3,0,12,2,0,1,0,1,0,0,0,1,1,-9,0,0,0,3,3,0,3,3,10,6,6,10,-4,6,10,-4
80,285,1185,1185,17,0,3,1,0,10,2,6,1,0,1,0,0,0,1,2,-5,11,0,0,3,3,0,3,3,10,6,10,6,4,10,6,4
74,246,1146,1146,17,0,3,2,0,4,2,5,1,0,1,0,0,0,1,2,5,0,0,0,3,3,0,3,3,10,6,10,6,4,10,6,4
69,214,1114,1114,17,0,3,1,0,10,1,5,1,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,6,10,6,4,10,6,4
64,190,1090,1090,17,0,3,2,0,5,2,7,1,1,1,0,0,0,1,2,-5,12,0,0,3,3,0,3,3,10,6,10,6,4,10,6,4
57,159,1059,1059,17,0,3,1,0,10,2,38,0,1,1,0,0,0,2,1,20,18,0,0,3,3,0,3,3,10,6,10,6,4,10,6,4
19,135,1035,1035,17,0,3,1,0,10,1,7,1,1,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,6,10,6,4,10,6,4
12,106,1006,1006,17,0,3,2,0,3,2,6,1,0,1,0,0,0,1,1,6,0,0,0,3,3,0,3,3,10,6,10,6,4,10,6,4
6,81,981,981,17,0,3,1,1,6,1,5,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,6,10,6,4,10,6,4
1,47,947,947,17,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,6,10,6,4,10,6,4
1,9,909,909,17,1,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,16,6,10,6,4,16,6,10
76,900,900,900,18,0,4,1,0,10,2,0,1,0,1,0,0,0,2,2,16,0,0,0,3,3,0,3,3,17,6,6,17,-11,6,17,-11
76,896,896,896,18,0,4,2,0,10,1,9,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,17,6,6,17,-11,6,17,-11
67,860,860,860,18,0,4,3,0,1,2,0,1,0,1,0,0,0,1,1,2,0,0,0,3,3,0,3,3,17,6,6,17,-11,6,17,-11
66,849,849,849,19,0,4,1,0,10,2,24,0,0,1,0,0,0,1,1,-4,28,0,0,3,3,0,3,3,17,6,17,6,11,17,6,11
42,817,817,817,19,0,4,1,0,10,1,2,1,1,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,17,6,17,6,11,17,6,11
50,789,789,789,19,0,4,1,0,18,2,-4,1,0,1,0,0,0,1,1,-5,1,0,0,3,3,0,3,3,17,6,17,6,11,17,6,11
54,746,746,746,19,0,4,2,0,22,2,7,1,0,1,0,0,0,1,1,6,1,0,0,3,3,0,3,3,17,6,17,6,11,17,6,11
47,703,703,703,19,0,4,3,0,15,2,10,1,0,1,0,0,0,1,2,1,9,0,0,3,3,0,3,3,17,6,17,6,11,17,6,11
55,658,658,658,20,0,4,1,0,10,2,4,1,0,1,0,0,0,1,1,-4,8,0,0,3,3,0,3,3,17,6,6,17,-11,6,17,-11
51,634,634,634,20,0,4,2,0,6,2,1,1,0,1,0,0,0,1,1,-1,2,0,0,3,3,0,3,3,17,6,6,17,-11,6,17,-11
50,590,590,590,20,0,4,3,0,5,2,-4,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,17,6,6,17,-11,6,17,-11
54,553,553,553,20,0,4,4,0,9,2,17,1,0,1,0,0,0,2,2,17,0,0,0,3,3,0,3,3,17,6,6,17,-11,6,17,-11
37,524,524,524,20,0,4,1,0,10,2,0,1,1,1,0,0,0,2,1,16,0,0,0,3,3,0,3,3,17,6,6,17,-11,6,17,-11
37,520,520,520,20,0,4,2,0,10,2,6,1,0,1,0,0,0,1,1,2,4,0,0,3,3,0,3,3,17,6,6,17,-11,6,17,-11
31,489,489,489,20,0,4,3,0,4,2,0,1,0,1,0,0,0,2,1,31,0,0,0,3,3,0,3,3,17,6,6,17,-11,6,17,-11
60,434,434,434,21,0,4,2,0,4,1,-2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,17,9,17,9,8,17,9,8
62,391,391,391,21,0,4,3,0,6,2,22,1,0,1,0,0,0,2,1,18,4,0,0,3,3,0,3,3,17,9,17,9,8,17,9,8
40,368,368,368,21,0,4,1,0,10,1,-2,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,17,9,17,9,8,17,9,8
42,327,327,327,21,0,4,2,0,12,2,-6,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,17,9,17,9,8,17,9,8
48,284,284,284,21,0,4,3,0,18,2,0,1,0,1,0,0,0,1,2,-5,0,0,0,3,3,0,3,3,17,9,17,9,8,17,9,8
88,273,273,273,22,0,4,1,0,10,2,13,1,0,1,0,0,0,1,1,6,7,0,0,3,3,0,3,3,17,9,9,17,-8,9,17,-8
75,244,244,244,22,0,4,1,0,10,2,0,1,1,1,0,0,0,2,2,32,0,0,0,3,3,0,3,3,17,9,9,17,-8,9,17,-8
75,239,239,239,22,0,4,2,0,10,2,21,1,0,1,0,0,0,2,2,17,4,0,0,3,3,0,3,3,17,9,9,17,-8,9,17,-8
54,211,211,211,22,0,4,1,0,10,2,0,1,1,1,0,0,0,2,1,35,0,0,0,3,3,0,3,3,17,9,9,17,-8,9,17,-8
54,205,205,205,22,0,4,2,0,10,2,18,1,0,1,0,0,0,1,3,14,4,0,0,3,3,0,3,3,17,9,9,17,-8,9,17,-8
36,178,178,178,22,0,4,1,0,10,2,5,1,1,1,0,0,0,1,3,4,1,0,0,3,3,0,3,3,17,9,9,17,-8,9,17,-8
31,149,149,149,22,0,4,2,0,5,2,6,1,1,1,0,0,0,1,1,6,0,0,0,3,3,0,3,3,17,9,9,17,-8,9,17,-8
25,121,121,121,22,0,4,1,0,10,2,6,1,1,1,0,0,0,1,3,5,1,0,0,3,3,0,3,3,17,9,9,17,-8,9,17,-8
19,114,114,114,22,0,4,2,0,4,2,-4,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,17,9,9,17,-8,9,17,-8
23,86,86,86,22,0,4,3,0,8,2,0,1,1,1,0,0,0,2,2,19,0,0,0,3,3,0,3,3,17,9,9,17,-8,9,17,-8
23,81,81,81,22,0,4,4,0,8,2,0,1,0,1,0,0,0,2,2,23,0,0,0,3,3,0,3,3,17,9,9,17,-8,9,17,-8
77,75,75,75,23,0,4,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,17,9,17,9,8,17,9,8
75,70,70,70,23,0,4,2,0,8,2,9,0,0,1,0,0,0,1,2,6,3,0,0,3,2,0,3,2,17,9,17,9,8,17,9,8
66,64,64,64,23,0,4,1,0,10,1,4,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,3,2,17,9,17,9,8,17,9,8
62,58,58,58,23,0,4,2,0,6,1,4,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,3,1,17,9,17,9,8,17,9,8
58,52,52,52,23,0,4,3,0,2,1,38,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,17,9,17,9,8,17,9,8
75,900,1800,3600,1,0,1,1,0,10,1,5,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,0,0,0,0,0,0,0
70,869,1769,3569,1,0,1,2,0,5,1,1,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,0,0,0,0,0,0,0
69,829,1729,3529,1,0,1,3,0,4,1,6,1,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,0,0,0,0,0,0,0,0
63,787,1687,3487,1,0,1,1,0,10,2,0,1,0,1,0,0,0,1,1,-1,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
63,780,1680,3480,1,0,1,2,0,10,1,5,1,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0
50,693,1593,3393,1,0,1,1,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
60,652,1552,3352,1,0,1,2,0,20,1,7,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,0,0,0,0,0,0,0
53,612,1512,3312,1,0,1,3,0,13,2,-8,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
82,568,1468,3268,2,0,1,1,0,10,2,0,1,0,1,0,0,0,1,1,3,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
82,562,1462,3262,2,0,1,2,0,10,1,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,0,0,0,0,0,0,0,0
82,520,1420,3220,2,0,1,3,0,10,2,17,1,0,1,0,0,0,2,3,17,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
65,479,1379,3179,2,0,1,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,0,0,0,0,0,0,0
64,440,1340,3140,2,0,1,2,0,9,2,13,1,0,1,0,0,0,1,3,9,4,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
49,350,1250,3050,2,0,1,2,0,8,2,10,1,0,1,0,0,0,1,3,6,4,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
39,311,1211,3011,2,0,1,1,0,10,2,4,1,0,1,0,0,0,1,2,-2,6,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
40,259,1159,2959,2,0,1,2,0,11,2,-7,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
47,212,1112,2912,2,0,1,3,0,18,2,19,1,0,1,0,0,0,2,3,18,1,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
28,171,1071,2871,2,0,1,1,0,10,2,6,1,0,1,0,0,0,1,3,-4,10,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
22,141,1041,2841,2,0,1,2,0,4,2,0,1,0,1,0,0,0,1,1,-7,0,0,0,2,3,1,3,2,0,0,0,0,0,0,0,0
17,136,1036,2836,2,0,1,1,0,10,1,5,1,0,0,0,0,0,0,0,0,0,2,2,2,3,0,3,2,0,0,0,0,0,0,0,0
12,103,1003,2803,2,0,1,2,0,5,2,0,0,0,1,0,0,0,1,1,-3,0,0,0,2,3,0,3,2,0,0,0,0,0,0,0,0
82,85,985,2785,3,0,1,1,0,10,1,2,1,0,0,0,0,0,0,0,0,0,1,3,2,3,0,2,3,0,7,0,7,-7,0,7,-7
80,44,944,2744,3,0,1,2,0,8,2,0,1,0,1,0,0,0,2,2,20,0,0,0,2,3,0,2,3,0,7,0,7,-7,0,7,-7
